prNumber,Author,measure,relation,Network_x,DB_x,Interpreter_x,Logging_x,Data Structure_x,i18n_x,Setup_x,Microservices_x,Test_x,IO_x,UI_x,App_x,issueTitle,issueBody,issue_Comments,Network_y,Interpreter_y,i18n_y,Logic_y,Test_y,App_y,Title,Body,Comments
3904,Zac Sweers,0.1429,=,,,,,,,,,,,,,,,,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
1192,Zac Sweers,0.1429,=,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,preview panel is now updated when an entry is cut/deleted (again),when i fixed #936 some time ago (pr: #937) i made a tiny errorthe issue was to hide the preview panel when deleting/cutting an entry but it also hid it when aborting the delete-confirmation-dialogi too refactored both actions a little to make it easier for future changesi also removed in `undoableremoveentry` and `undoableinsertentry` the id generation,|| nice video :smile: for reproducing the issue!,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
3551,Zac Sweers,0.1429,=,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,make path relative when adding automatically found file,3476   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?,|| hirelative links are created automatically and this depends on your settings there are 4 settings for files:1 checkbox: use bibfile as main file location -> overwrites all other settings2 main file directory globally in jabref valid for all files3 use and library setting in the properties of the bib file: here you can also enter relative pathso depending on your settings jabref will relatvize all paths against the first found file directory || hiall of these 3 were set in jabref 40 and are still set in the development version im using now (1 checked 2 set to `/home/bitzer/papers` and 3 set to `/home/bitzer/papers` too) still version 40 added relative paths while the development version adds absolute paths || is the location of the bibfile the same as /home/bitzer/papers? if not then uncheck the combobox || yes the bibfile is in /home/bitzer/papers itself also the issue persists in the newest version jabref-41-dev--snapshot--2017-12-08--master--6f39151a7jar || ah i now can reproduce your  behavior it is the auto link which adds it as absolute path if you manually select the file it is correct i will be working on a fix for this || cool thank you!,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
4245,Zac Sweers,0.1429,=,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,fix style issues in about dialog,        ( (      because github does not support autolinking there -->4202 and a few other small style related issues i also created a little new app that make it simple to test the display of javafx controls as of now i only added a lot of buttons in different styles and states:( merge instead of squashing the commits-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| confirmed under windows 10 latest master the window is too small to show the buttons at bottom and you cant resize them( || i digged a bit into this must be related to some binding the change of our dialog layout stuff under the hood the information for authors etc is correctly filled in the variables - so its not the problemin contrast to other dialogs the binding are directly defined in the fxml,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
1487,Zac Sweers,0.1429,=,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,implement getextension and getdescription for importers,implement getextension and getdescription for importers #1444 -  change in changelogmd described-  ,|| should be fixed by #1487 isnt it?,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
2211,Zac Sweers,0.1429,=,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,prevent the search to get focus when deleting/pasting an entry,fixes: #2208when you delete an entry the focus will no longer jump to the searchbar instead it will select the next entry (also counts for pasting),|| @bartsch-dev could you have a look? 😇,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
4964,Zac Sweers,0.1429,=,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,remove ui threadlist for maintable as it prevents sorting in maintable,4886renenables sortingtried a bit around and could not find any side issue so far        ( (      because github does not support autolinking there -->-----  change in changelogmd described-  -  manually tested changed features in running jabref-   ()-  (   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?),|| thanks for the report that is definitely a regression bug it was working fine a few versions ago if i remember correctlyedit// confirmed on windows 10 with 47f43ca63616f04bfa780c9a8d83143d919d1f80 tjabref 50-devwindows 10 100 amd64 java 180_202 || @tobiasdiez  i found the issue: in the maintable if i remove the bindings wrapper it works again``` thissetitems(bindingshelperforui(modelgetentriesfilteredandsorted()))        // enable sorting        modelgetentriesfilteredandsorted()comparatorproperty()bind(thiscomparatorproperty())``` || the issue is not solved in the latest snapshot of today (`2019-05-06 c168c4978`) || @siedlerchr @tobiasdiez what is the problem with this why is the correction not yet applied? it renders my working with jabref very difficult the version snapshot--2019-05-10--master--751c5b5e7 does not have sorting back || please be patient!  we understand that this is an important issue as long as the issue is not closed its not fixed no need to constantly question it  come on you know the ruleswhile the fix looks simple it might have other consequences which we need to check but i will look at it in detail now || should be fixe now in the latest master 3baa6bd we would like to ask you to use a development build from  and report back if it works for you please remember to make a backup of your library before trying-out this version || great it works! thanks,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
4258,Zac Sweers,0.1429,=,,,,,,,,,,,,,,,,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
1888,Zac Sweers,0.1429,=,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,do not mark a new database as changed,1881  i missed an if-statement when inverting an if/else in #1830 - ~~ change in changelogmd described~~ - introduced in development version only (fortunately)-  manually tested changed features in running jabref,|| this is already the case? _file_ -> _new database_ *- do nothing - *_file_ -> _close database_no message is shown || not in my development version just noticed it so i think it is something quite recent || i can confirm this behaviour in the dev version on windows to || my bad ill add a pr fixing this in a minute,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
1443,Zac Sweers,0.1429,=,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,651: improve parsing of author names containing braces,651-  change in changelogmd described-  -   (),|| yeapi remove all the latex stuf and opened ok (the eof error persist) || one should probably use the bibtex-vm-based name formatters || note that the above is a bad example since the correct way to write the acute accent is `\{e}` and `h\{e}l\grave{e}ne fiaux` is correctly written as `fiaux h`however `h{e}lene fiaux` results in the unexpected `fiaux he` || i propose to close this as it is only a very minor bug which only occurs in very special circumstances with bad input any objections @jabref/developers ?,0,1,1,0,1,1, Switch Maybe and Single to use their Transformers in compose() Upcast ConcurrentHashMap to Map to avoid compatibility issue Add takeUntil support in Single Add Schedulers.reset() for better testing Improve compose() generics 2.x: Add scheduler creation factories Implement LambdaConsumerIntrospection 2.x: Implement as() Add missing onSubscribe null-checks to NPE docs on Flowable/Observable subscribe, Resolves #4650 Resovles #4653  See http://stackoverflow.com/a/32955708/61158 As discussed in #3708  This adds  takeUntil(Observable)  and  takeUntil(Single)  support in  Single . It was mostly just adapting the logic from the existing  OperatorTakeUntil  and adjusting it for accepting a  Single  and sending a  CancelattionException  in the event of a submission from  other  prior to a terminal event in the source  Single .  Any feedback is appreciated it  this is my first time contributing an implementation to this project. Particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. Also particularly looking for feedback on what information to include in the  CancellationException . Resolves #3985  This adds a  reset()  method to  Schedulers   with the main benefit being improved testing support. This does slightly tweak the internal API of  Schedulers  to use a  getInstance()  approach to allow lazy init. This way we don t have to replace the singleton instance during  reset()  and allow it to lazily re-evaluate upon next usage. Otherwise  if you change your scheduler hook  you d always have to make sure you set it before you call  Schedulers.reset() .  Will run perf tests overnight in case  I m not sure how much of a tradeoff moving to an internal  getInstance()  approach costs  if anything.  CC @zsxwing Resolves #4950  I tested and built with the added tests on Java 6  7  and 8. Not sure if you want to keep them in before merging since they re not really functional in nature  just there to make sure they compile. Resolves #4993  This is a pretty vanilla copy from RxJava 1 s implementation. Note that I had to tune NewThread scheduler to not be a singleton to support this.  We had talked about borrowing from project reactor s APIs for different overloads  let me know if you think we should add more fine-grained controls through these. Followup from #5569  and allows you to introspect if the resulting observer has missing error consumption and subsequently supplies a default (throwing) one. This implement  as()  support as discussed in #5654  I took the opportunity to try to standardize the docs and tests for it (which vary a little bit across implementations of  to() )  Related: #5654 Happened to notice these today,
